hi
The program mdatom performs a MD-run for a collection of atoms, using:
  1. Data characterizing the md-run
  2. Atomic coordinates and velocities


Data characterizing the MD-run:
# Title
Test 6, 1000 atoms
#                 NumberAtoms                 AtomicMass                     MDType
                           10                          1                          0
#                  BoxSize(x)                 BoxSize(y)                 BoxSize(z)
                          100                        100                        100
#               NumberMDSteps                InitialTime                   TimeStep
                         1000                          0                     0.0005
#          InitialTemperature          TargetTemperature    TemperatureCouplingTime
                          100                        100                        0.1
#                  RandomSeed
                     10021988
#            XVInitialization  CoordInitializationSpread              FinalXVOutput
                            1                          0                          1
#          NAtomsOnBoxEdge(x)         NAtomsOnBoxEdge(y)         NAtomsOnBoxEdge(z)
                           10                         10                         10
#                   EpsilonLJ                    SigmaLJ    InteractionCutoffRadius
                       0.4577                     0.1908                        2.5
#    PropertyPrintingInterval    NumberRadialDistrPoints    RadialDistrCutoffRadius
                            1                        100                        2.5
#            TrajectoryOutput     TrajectoryOutputFormat   TrajectoryOutputInterval
                            0                          2                          5


Atomic coordinates and velocities:

coordinates of the elements of a chain
 The velocities are taken from a Maxwellian distribution.
no of bonds: 9
 The initial temperature is: 145.562


Starting MD iterations...

           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T
            618          0.309        90.3985        17.4346        72.9639        -84.316    6.78337e-05              1
            619         0.3095        90.6252        16.7602         73.865       -85.9512    6.84742e-05              1
            620           0.31        90.8499        16.0766        74.7734       -77.0701    6.20978e-05              1
            621         0.3105        91.0592        15.6855        75.3738        -59.317    5.00016e-05              1
            622          0.311        91.2428        15.7579        75.4849       -35.2674    3.40168e-05              1
            623         0.3115        91.3995         16.213        75.1866       -8.10266    1.62104e-05              1
            624          0.312        91.5375        16.7446        74.7929        18.7904   -1.36383e-06              1
            625         0.3125        91.6674        16.9896        74.6778        42.2037   -1.68094e-05              1
            626          0.313        91.7946        16.7397         75.055        59.4275   -2.84585e-05              1
            627         0.3135        91.9139        16.0719         75.842        68.5168   -3.49632e-05              1
            628          0.314        92.0109        15.3153        76.6956        68.5167   -3.54676e-05              1
            629         0.3145         92.069        14.8678        77.2013        59.6036   -2.98239e-05              1
            630          0.315        92.0788        14.9676        77.1111        43.0744   -1.87378e-05              1
            631         0.3155        92.0432        15.5529        76.4904        21.1446   -3.72784e-06              1
            632          0.316         91.977        16.2938        75.6832       -3.40003    1.31292e-05              1
            633         0.3165        91.8983        16.7843        75.1141       -27.5866    2.95806e-05              1
            634          0.317        91.8191        16.7796        75.0395       -48.5668    4.35643e-05              1
            635         0.3175        91.7387        16.3388        75.3999       -63.8397    5.34523e-05              1
            636          0.318        91.6451        15.7799        75.8653       -71.4518    5.81544e-05              1
            637         0.3185        91.5245        15.4782        76.0463       -70.2301    5.71389e-05              1
            638          0.319        91.3706        15.6358        75.7348       -60.0203    5.04374e-05              1
            639         0.3195        91.1898        16.1711        75.0187       -41.8318    3.86686e-05              1
            640           0.32        90.9968        16.7942        74.2026       -17.8188    2.30753e-05              1
            641         0.3205        90.8051        17.2051           73.6        8.91914    5.52398e-06              1
            642          0.321        90.6191        17.2808        73.3384        34.6999   -1.16128e-05              1
            643         0.3215        90.4329        17.1287        73.3041        55.7628   -2.57561e-05              1
            644          0.322        90.2354        16.9881        73.2473         68.861   -3.45819e-05              1
            645         0.3225        90.0193        17.0557        72.9636        71.8343   -3.65191e-05              1
            646          0.323        89.7865        17.3603        72.4261        64.0181   -3.11052e-05              1
            647         0.3235        89.5466        17.7642        71.7824         46.385   -1.90806e-05              1
            648          0.324        89.3115        18.0801        71.2314        21.4046   -2.21636e-06              1
            649         0.3245        89.0877        18.2119        70.8758       -7.32132    1.70221e-05              1
            650          0.325        88.8742        18.2186        70.6555       -35.5574    3.58507e-05              1
            651         0.3255         88.665        18.2618        70.4032       -58.9941    5.15039e-05              1
            652          0.326        88.4555        18.4786        69.9769       -73.8384    6.15447e-05              1
            653         0.3265        88.2472        18.8693        69.3778         -77.42    6.41929e-05              1
            654          0.327        88.0493        19.2818        68.7675       -68.7245    5.86709e-05              1
            655         0.3275        87.8745        19.5094        68.3651       -48.6969    4.54709e-05              1
            656          0.328        87.7309        19.4396        68.2913       -20.1992    2.64259e-05              1
            657         0.3285        87.6173         19.146        68.4713        12.3857    4.50689e-06              1
            658          0.329        87.5248        18.8528         68.672         43.838   -1.66568e-05              1
            659         0.3295        87.4433        18.7939        68.6495        68.9752   -3.34542e-05              1
            660           0.33        87.3687        19.0606         68.308        83.5681    -4.3005e-05              1
            661         0.3305        87.3054        19.5415        67.7639        85.1077   -4.37108e-05              1
            662          0.331        87.2637        19.9919        67.2717         73.254    -3.5508e-05              1
            663         0.3315        87.2526        20.1875        67.0651         49.888   -1.98003e-05              1
            664          0.332        87.2739        20.0572        67.2167        18.7822    8.49963e-07              1
            665         0.3325        87.3215        19.7103        67.6112       -15.0388    2.31661e-05              1
            666          0.333        87.3866        19.3494        68.0373       -46.1247    4.36494e-05              1
            667         0.3335        87.4637        19.1398        68.3238       -69.4616    5.90676e-05              1
            668          0.334        87.5525        19.1258        68.4267       -81.2546    6.69203e-05              1
            669         0.3345        87.6573        19.2339        68.4234       -79.5679    6.58679e-05              1
            670          0.335        87.7823        19.3444        68.4379       -64.7278    5.60481e-05              1
            671         0.3355        87.9286        19.3767        68.5518        -39.334    3.91405e-05              1
            672          0.336        88.0917        19.3303        68.7614       -7.80248    1.80885e-05              1
            673         0.3365        88.2637        19.2519        69.0118        24.4614   -3.47297e-06              1
            674          0.337        88.4384        19.1612        69.2772        52.0453   -2.19228e-05              1
            675         0.3375        88.6157        19.0043        69.6114        70.4612   -3.43046e-05              1
            676          0.338        88.8005        18.6938        70.1068        76.8796   -3.87905e-05              1
            677         0.3385        88.9965        18.2134        70.7831        70.5704   -3.49047e-05              1
            678          0.339        89.1999        17.6989         71.501        52.9796   -2.35205e-05              1
            679         0.3395        89.3982        17.3996        71.9986        27.4042   -6.66979e-06              1
            680           0.34        89.5781        17.5164        72.0617       -1.68202     1.2799e-05              1
            681         0.3405        89.7354        18.0228        71.7126       -29.4856    3.16723e-05              1
            682          0.341        89.8795        18.6171        71.2624       -51.7057    4.68819e-05              1
            683         0.3415        90.0271        18.8712        71.1559       -65.1669    5.60254e-05              1
            684          0.342        90.1907        18.4924        71.6983         -68.26    5.78349e-05              1
            685         0.3425        90.3689        17.5287        72.8402       -61.1851    5.24759e-05              1
            686          0.343        90.5458        16.3792        74.1665       -45.9119    4.15274e-05              1
            687         0.3435        90.6979        15.5889         75.109       -25.7719    2.75739e-05              1
            688          0.344         90.807        15.5398        75.2673       -4.73392    1.35158e-05              1
            689         0.3445          90.87        16.2153        74.6547         13.425    1.86017e-06              1
            690          0.345        90.9008        17.1835        73.7173        25.8023   -5.74589e-06              1
            691         0.3455         90.923        17.8278        73.0951        30.7622   -8.62292e-06              1
            692          0.346        90.9554        17.7022        73.2533        28.0448   -6.89509e-06              1
            693         0.3465        91.0005        16.8019        74.1986        18.6751   -1.24879e-06              1
            694          0.347        91.0418        15.5729        75.4688         4.7103    7.24176e-06              1
            695         0.3475        91.0552        14.6387        76.4165       -11.1895    1.72188e-05              1
            696          0.348        91.0266        14.4118        76.6148       -26.3317    2.71624e-05              1
            697         0.3485        90.9631        14.8507        76.1123       -38.5349    3.55905e-05              1
            698          0.349        90.8881        15.5246        75.3635       -46.4672    4.13278e-05              1
            699         0.3495        90.8255        15.9284         74.897       -49.7565    4.37899e-05              1
            700           0.35        90.7838        15.8172        74.9666        -48.944    4.31742e-05              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.2752        49.9418         50.189
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            701         0.3505        90.7523        15.3322        75.4201       -45.2948     4.0418e-05              1
            702          0.351        90.7092        14.8525        75.8568       -40.4417    3.68628e-05              1
            703         0.3515        90.6372        14.6916        75.9456        -35.931    3.37484e-05              1
            704          0.352        90.5352        14.8592        75.6759       -32.8302     3.1793e-05              1
            705         0.3525        90.4195        15.0589        75.3606       -31.5401     3.1066e-05              1
            706          0.353        90.3119        14.9266        75.3854       -31.8447    3.11808e-05              1
            707         0.3535        90.2243        14.3402        75.8841       -33.1267    3.16446e-05              1
            708          0.354        90.1488        13.5661        76.5826       -34.6464    3.21416e-05              1
            709         0.3545        90.0635        13.1146        76.9489       -35.8024    3.26113e-05              1
            710          0.355        89.9487        13.3841        76.5646        -36.318    3.31348e-05              1
            711         0.3555        89.8039        14.3397        75.4641       -36.3016    3.37609e-05              1
            712          0.356         89.651         15.467         74.184       -36.1639    3.44206e-05              1
            713         0.3565        89.5229        16.0609        73.4621       -36.4467     3.5005e-05              1
            714          0.357        89.4432        15.6737        73.7695       -37.6548    3.55523e-05              1
            715         0.3575        89.4113        14.4308        74.9805       -40.1303    3.63741e-05              1
            716          0.358        89.4033        12.9968        76.4065       -43.9394    3.79575e-05              1
            717         0.3585        89.3866        12.1993        77.1873       -48.7587    4.06386e-05              1
            718          0.359        89.3411        12.5345        76.8066       -53.8197    4.42362e-05              1
            719         0.3595        89.2724        13.8615        75.4109       -57.9997    4.79075e-05              1
            720           0.36        89.2081        15.4782        73.7298       -60.0817    5.03733e-05              1
            721         0.3605        89.1811        16.5365        72.6446       -59.1142    5.04338e-05              1
            722          0.361        89.2089        16.5391        72.6698       -54.7342    4.75155e-05              1
            723         0.3615        89.2824        15.6156        73.6668       -47.3254    4.19606e-05              1
            724          0.362        89.3718        14.4169         74.955       -37.9578    3.49165e-05              1
            725         0.3625        89.4448        13.7046        75.7402       -28.1509    2.79037e-05              1
            726          0.363        89.4851         13.899        75.5862       -19.5466     2.2297e-05              1
            727         0.3635        89.5013        14.8638        74.6375       -13.5705    1.89562e-05              1
            728          0.364        89.5184        16.0451        73.4733       -11.1383    1.81223e-05              1
            729         0.3645         89.561        16.8521        72.7089       -12.4597    1.95412e-05              1
            730          0.365        89.6365        17.0192        72.6173        -16.977    2.26641e-05              1
            731         0.3655        89.7328        16.7228          73.01       -23.4428    2.67771e-05              1
            732          0.366         89.827        16.3981        73.4289       -30.1258     3.1016e-05              1
            733         0.3665        89.9024        16.4023        73.5001       -35.1368    3.43594e-05              1
            734          0.367        89.9593         16.764        73.1954       -36.8446    3.57391e-05              1
            735         0.3675        90.0146        17.1885        72.8262       -34.2967    3.43234e-05              1
            736          0.368        90.0885        17.3074        72.7811        -27.513    2.98803e-05              1
            737         0.3685        90.1888        16.9848         73.204       -17.5457    2.30203e-05              1
            738          0.369        90.3033        16.4509        73.8524        -6.2748    1.51505e-05              1
            739         0.3695        90.4069        16.1543        74.2525        3.99625    8.10539e-06              1
            740           0.37        90.4784         16.431        74.0474        11.0571    3.58262e-06              1
            741         0.3705        90.5156        17.2332        73.2824        13.3307    2.60163e-06              1
            742          0.371        90.5354        18.1203        72.4151        10.3097     5.2071e-06              1
            743         0.3715        90.5626        18.5275        72.0351        2.71248    1.05433e-05              1
            744          0.372        90.6126        18.1327        72.4799       -7.72572     1.7239e-05              1
            745         0.3725        90.6826         17.084        73.5986       -18.7241     2.3872e-05              1
            746          0.373        90.7526        15.9367        74.8159       -27.9778    2.92763e-05              1
            747         0.3735        90.7986        15.3343        75.4644       -33.5812    3.26103e-05              1
            748          0.374        90.8079        15.6192        75.1887       -34.3344    3.33024e-05              1
            749         0.3745        90.7885        16.6118        74.1768       -29.9722     3.1056e-05              1
            750          0.375        90.7666        17.6998        73.0668       -21.3053    2.60034e-05              1
            751         0.3755        90.7714         18.199        72.5724       -10.1734    1.89149e-05              1
            752          0.376        90.8178         17.771        73.0468       0.885858    1.12568e-05              1
            753         0.3765        90.8959        16.6379        74.2581        9.23853    4.93289e-06              1
            754          0.377        90.9762        15.4466        75.5296        12.8411    1.73702e-06              1
            755         0.3775         91.028        14.8586        76.1694        10.7461    2.74167e-06              1
            756          0.378          91.04          15.13        75.9099        3.27849    7.90104e-06              1
            757         0.3785        91.0271        15.9695        75.0576        -8.0618    1.60208e-05              1
            758          0.379        91.0186         16.766        74.2527       -20.8685    2.50896e-05              1
            759         0.3795        91.0365        17.0134        74.0232       -32.2795    3.28619e-05              1
            760           0.38        91.0816        16.6249        74.4567       -39.6275    3.75016e-05              1
            761         0.3805        91.1359        15.9381        75.1977       -41.1349    3.80487e-05              1
            762          0.381         91.177        15.4418        75.7352       -36.3816    3.45489e-05              1
            763         0.3815        91.1935        15.4352        75.7582       -26.3648    2.78667e-05              1
            764          0.382        91.1908        15.8493        75.3415       -13.2014    1.93671e-05              1
            765         0.3825        91.1859        16.3258        74.8601       0.342908    1.06553e-05              1
            766          0.383        91.1953        16.4848        74.7106        11.3622    3.41502e-06              1
            767         0.3835        91.2225        16.1945         75.028        17.3461   -7.67688e-07              1
            768          0.384        91.2542        15.6675        75.5867         16.744   -7.17679e-07              1
            769         0.3845        91.2667        15.3151        75.9516         9.4418    3.91556e-06              1
            770          0.385        91.2404        15.4554        75.7849       -3.07097    1.23509e-05              1
            771         0.3855         91.172        16.0692        75.1028       -17.9953    2.27096e-05              1
            772          0.386         91.078        16.7856        74.2924       -31.9043    3.24599e-05              1
            773         0.3865        90.9836        17.1271        73.8566       -41.5521    3.91195e-05              1
            774          0.387        90.9049        16.8526        74.0523        -44.566    4.09457e-05              1
            775         0.3875        90.8375        16.1498        74.6877       -39.9322     3.7388e-05              1
            776          0.388        90.7611        15.5247        75.2364       -28.2562    2.91873e-05              1
            777         0.3885        90.6555        15.4576         75.198       -11.7383    1.81306e-05              1
            778          0.389         90.517        16.0701        74.4469        6.21385    6.57084e-06              1
            779         0.3895        90.3614        17.0372        73.3241        21.6948   -3.10507e-06              1
            780           0.39        90.2135        17.7997        72.4138        31.1465   -8.89785e-06              1
            781         0.3905        90.0914        17.9289        72.1625        32.1216    -9.4618e-06              1
            782          0.391        89.9942        17.4022        72.5921        23.8507   -4.29906e-06              1
            783         0.3915        89.9028        16.6155        73.2873        7.55208    6.04228e-06              1
            784          0.392        89.7907        16.1281        73.6626       -13.6263    1.98363e-05              1
            785         0.3925        89.6411        16.3011          73.34       -35.1483    3.42996e-05              1
            786          0.393        89.4581         17.066        72.3921       -52.0587    4.60831e-05              1
            787         0.3935        89.2641        17.9787        71.2854       -60.1076    5.20575e-05              1
            788          0.394        89.0857        18.5219        70.5638       -56.7201    5.01614e-05              1
            789         0.3945        88.9369        18.4449         70.492       -41.6218    4.00445e-05              1
            790          0.395        88.8133        17.9132        70.9001       -17.0196    2.32885e-05              1
            791         0.3955        88.6978        17.3761        71.3218        12.7148    3.10753e-06              1
            792          0.396        88.5757        17.2564        71.3193        41.8379   -1.63877e-05              1
            793         0.3965        88.4457         17.675        70.7707        64.3495   -3.11163e-05              1
            794          0.397        88.3222        18.3891        69.9331        75.1752   -3.78574e-05              1
            795         0.3975        88.2257        18.9698        69.2559        71.1616   -3.47945e-05              1
            796          0.398        88.1703        19.0902        69.0801        51.7291   -2.17593e-05              1
            797         0.3985        88.1556        18.7301        69.4255        19.1358   -2.70457e-07              1
            798          0.399        88.1683        18.1744        69.9939       -21.6666    2.65607e-05              1
            799         0.3995        88.1907        17.8154        70.3753       -63.6527    5.43121e-05              1
            800            0.4         88.213        17.8907        70.3223       -98.8789    7.78464e-05              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.2579        49.9335        50.2072
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            801         0.4005        88.2404        18.3271        69.9133       -120.035    9.22412e-05              1
            802          0.401        88.2902        18.7961         69.494       -121.994    9.38603e-05              1
            803         0.4015        88.3803        18.9466        69.4336       -102.934    8.12538e-05              1
            804          0.402        88.5162         18.645        69.8711       -64.8111    5.56374e-05              1
            805         0.4025         88.688        18.0532        70.6348       -13.1849    2.08254e-05              1
            806          0.403        88.8779        17.5007        71.3772         43.608   -1.74049e-05              1
            807         0.4035        89.0713        17.2592        71.8122        95.8641   -5.24033e-05              1
            808          0.404        89.2636        17.3791        71.8845        134.265   -7.79241e-05              1
            809         0.4045        89.4593        17.6861        71.7732        151.578   -8.92615e-05              1
            810          0.405        89.6651        17.9194        71.7457        143.947   -8.40181e-05              1
            811         0.4055        89.8829        17.9061        71.9768         111.58   -6.24494e-05              1
            812          0.406        90.1065        17.6548        72.4516         58.803   -2.74321e-05              1
            813         0.4065        90.3251        17.3184        73.0067        -6.5372    1.59037e-05              1
            814          0.407          90.53        17.0679        73.4621       -74.2419    6.08732e-05              1
            815         0.4075        90.7195        16.9754        73.7441        -133.38    0.000100237              1
            816          0.408        90.8987        16.9842        73.9145       -174.086     0.00012738              1
            817         0.4085        91.0752        16.9764        74.0988       -189.222    0.000137465              1
            818          0.409        91.2524        16.8762        74.3762       -175.616    0.000128328              1
            819         0.4095        91.4268        16.7081        74.7187       -134.694    0.000100934              1
            820           0.41        91.5896         16.572        75.0176       -72.3681    5.92933e-05              1
            821         0.4105        91.7314        16.5581        75.1733        1.83305    9.81669e-06              1
            822          0.411        91.8463        16.6702        75.1761        76.3174   -3.97648e-05              1
            823         0.4115        91.9331        16.8118        75.1212        139.367   -8.17037e-05              1
            824          0.412        91.9928        16.8462        75.1467        181.082   -0.000109491              1
            825         0.4125        92.0261        16.6908        75.3353        194.974   -0.000118856              1
            826          0.413        92.0304        16.3893        75.6411        178.995   -0.000108404              1
            827         0.4135        91.9995        16.1117        75.8878        135.874   -7.98418e-05              1
            828          0.414        91.9258        16.0725        75.8533        72.6946   -3.77481e-05              1
            829         0.4145        91.8051           16.4         75.405      -0.318015    1.11454e-05              1
            830          0.415        91.6413        17.0287        74.6126       -71.5977    5.90843e-05              1
            831         0.4155        91.4488        17.6978         73.751       -130.225    9.86151e-05              1
            832          0.416         91.247        18.0839         73.163        -167.62    0.000123803              1
            833         0.4165        91.0502        17.9953        73.0549       -178.705    0.000131134              1
            834          0.417        90.8618        17.5014        73.3605       -162.514     0.00012001              1
            835         0.4175         90.675        16.9092        73.7657       -122.265    9.27829e-05              1
            836          0.418        90.4788        16.6018        73.8771        -64.823    5.42832e-05              1
            837         0.4185        90.2665        16.8322        73.4343       0.454155    1.09187e-05              1
            838          0.419        90.0391        17.5857        72.4535        63.3069   -3.04808e-05              1
            839         0.4195        89.8063        18.5755        71.2308        114.282   -6.38046e-05              1
            840           0.42        89.5825        19.3751        70.2074        146.224    -8.4566e-05              1
            841         0.4205        89.3809        19.6233        69.7576         155.31   -9.04574e-05              1
            842          0.421        89.2088        19.2116        69.9972         141.53   -8.15456e-05              1
            843         0.4215        89.0637         18.362        70.7017        108.579   -6.01447e-05              1
            844          0.422         88.934        17.5438        71.3902        63.1409   -3.03981e-05              1
            845         0.4225        88.8061        17.2469        71.5592        13.6344    2.40828e-06              1
            846          0.423        88.6735        17.7119        70.9616        -31.389     3.2734e-05              1
            847         0.4235        88.5451        18.7734        69.7718       -64.8029    5.57175e-05              1
            848          0.424        88.4427        19.9239        68.5188       -82.0387    6.79751e-05              1
            849         0.4245        88.3904        20.5788        67.8117       -81.6359    6.81431e-05              1
            850          0.425        88.4031        20.3908        68.0123       -65.2495    5.70935e-05              1
            851         0.4255         88.479        19.4398        69.0393       -37.1936    3.77556e-05              1
            852          0.426        88.6021        18.1933        70.4088       -3.57813    1.45143e-05              1
            853         0.4265        88.7504        17.2609        71.4895        28.8434   -7.72168e-06              1
            854          0.427        88.9081        17.0722        71.8358          53.92   -2.45652e-05              1
            855         0.4275        89.0732        17.6509        71.4223        67.2113   -3.30403e-05              1
            856          0.428        89.2583         18.606        70.6523        66.7579   -3.21013e-05              1
            857         0.4285        89.4825        19.3454        70.1371        53.3751   -2.26864e-05              1
            858          0.429        89.7595         19.395        70.3645        30.4292   -7.35613e-06              1
            859         0.4295        90.0887        18.6505        71.4382        3.16005     1.0327e-05              1
            860           0.43        90.4526        17.4259        73.0267       -22.3216    2.64984e-05              1
            861         0.4305        90.8245        16.2703        74.5542       -40.2125    3.76552e-05              1
            862          0.431        91.1805        15.6583        75.5222       -46.1811    4.12263e-05              1
            863         0.4315        91.5106        15.7379        75.7727       -38.2659    3.60025e-05              1
            864          0.432        91.8198        16.2783        75.5415       -17.2824    2.23738e-05              1
            865         0.4325        92.1208        16.8325        75.2883        13.3225    2.33999e-06              1
            866          0.433        92.4235        16.9974        75.4262        48.0797   -2.07215e-05              1
            867         0.4335        92.7291        16.6196        76.1095         80.438   -4.25456e-05              1
            868          0.434        93.0289        15.8459         77.183        103.898   -5.87012e-05              1
            869         0.4345        93.3098        15.0131        78.2967        113.169   -6.54376e-05              1
            870          0.435        93.5606        14.4553        79.1053        105.169   -6.04755e-05              1
            871         0.4355        93.7768         14.337        79.4397        79.6665    -4.3553e-05              1
            872          0.436        93.9612        14.5916        79.3697        39.4619   -1.65802e-05              1
            873         0.4365        94.1206        14.9801        79.1405       -9.97854    1.66391e-05              1
            874          0.437        94.2609        15.2293        79.0316       -61.3464    5.10504e-05              1
            875         0.4375        94.3834         15.174        79.2094       -106.608    8.11881e-05              1
            876          0.438        94.4821        14.8392        79.6429       -138.214    0.000102035              1
            877         0.4385        94.5452        14.4182         80.127       -150.257    0.000109783              1
            878          0.439        94.5599        14.1566        80.4033       -139.483    0.000102426              1
            879         0.4395        94.5197        14.2072        80.3125       -105.984    8.01275e-05              1
            880           0.44        94.4278        14.5417        79.8861       -53.3812     4.5282e-05              1
            881         0.4405        94.2952         14.971        79.3242        11.5876    2.25555e-06              1
            882          0.441        94.1358        15.2564        78.8794        79.9949    -4.3159e-05              1
            883         0.4415         93.961        15.2479        78.7131        142.001   -8.45021e-05              1
            884          0.442        93.7753        14.9747        78.8006         188.31   -0.000115557              1
            885         0.4425        93.5759        14.6398        78.9361        211.601   -0.000131307              1
            886          0.443        93.3567        14.5167        78.8399        207.728   -0.000128808              1
            887         0.4435        93.1127        14.7979        78.3148         176.45   -0.000107768              1
            888          0.444        92.8453        15.4734        77.3719        121.551   -7.07185e-05              1
            889         0.4445        92.5644        16.3086        76.2558        50.2826   -2.26493e-05              1
            890          0.445        92.2859        16.9439        75.3421       -27.7398    2.97891e-05              1
            891         0.4455        92.0265        17.0842        74.9423       -101.949    7.93555e-05              1
            892          0.446        91.7957        16.6834        75.1123       -162.274    0.000119305              1
            893         0.4465        91.5907        16.0095        75.5812       -200.446    0.000144303              1
            894          0.447        91.3988        15.5229        75.8759       -211.064    0.000151058              1
            895         0.4475        91.2073        15.6128        75.5944       -192.352    0.000138643              1
            896          0.448        91.0141        16.3453        74.6687       -146.447    0.000108528              1
            897         0.4485        90.8321         17.391        73.4411       -79.1419    6.43553e-05              1
            898          0.449        90.6831        18.1959        72.4872       0.862938    1.15553e-05              1
            899         0.4495        90.5848        18.3036        72.2812        83.0865   -4.31886e-05              1
            900           0.45        90.5397        17.6342        72.9055        156.623   -9.26592e-05              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.2405        49.9252        50.2253
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            901         0.4505        90.5328        16.5473        73.9856        211.616   -0.000130046              1
            902          0.451        90.5398        15.6422        74.8975        240.686   -0.000150029              1
            903         0.4515        90.5409        15.4134        75.1274        240.073   -0.000149773              1
            904          0.452        90.5324        15.9649        74.5675        210.242   -0.000129518              1
            905         0.4525        90.5284        16.9553        73.5731        155.773   -9.25449e-05              1
            906          0.453        90.5513        17.8021        72.7492        84.5457   -4.44957e-05              1
            907         0.4535         90.618        18.0231        72.5948        6.43959    7.72236e-06              1
            908          0.454        90.7279         17.512        73.2159       -68.1626    5.71164e-05              1
            909         0.4545        90.8613        16.5865        74.2748        -129.78    9.75775e-05              1
            910          0.455        90.9877        15.7825        75.2051       -171.007    0.000124526              1
            911         0.4555        91.0814        15.5234         75.558       -187.379    0.000135268              1
            912          0.456        91.1338        15.8713        75.2625       -177.837    0.000129139              1
            913         0.4565        91.1542         16.518        74.6362       -144.712    0.000107487              1
            914          0.457        91.1597        17.0085        74.1512       -93.2332    7.34944e-05              1
            915         0.4575        91.1617        17.0377        74.1241       -30.7134     3.1834e-05              1
            916          0.458        91.1591        16.6244        74.5347        34.4395   -1.18768e-05              1
            917         0.4585        91.1408        16.0655        75.0753        93.7868   -5.18142e-05              1
            918          0.459        91.0953        15.7225        75.3728        139.942   -8.28131e-05              1
            919         0.4595        91.0196         15.793        75.2265        167.572   -0.000101186              1
            920           0.46        90.9207        16.2079        74.7129        174.127    -0.00010528              1
            921         0.4605         90.812        16.6995        74.1125        160.114   -9.56095e-05              1
            922          0.461        90.7043        16.9824        73.7219        128.828   -7.45635e-05              1
            923         0.4615        90.6002        16.9295        73.6707        85.6552   -4.58171e-05              1
            924          0.462         90.492        16.6425        73.8495        37.1408   -1.36655e-05              1
            925         0.4625        90.3653        16.3815        73.9838       -9.98436    1.75772e-05              1
            926          0.463         90.207        16.3996        73.8075        -49.702    4.40677e-05              1
            927         0.4635        90.0128        16.7807        73.2321       -77.4736    6.28362e-05              1
            928          0.464        89.7905        17.3814        72.4091       -90.7845    7.21106e-05              1
            929         0.4645        89.5571        17.9184        71.6386       -89.3486    7.15114e-05              1
            930          0.465        89.3294        18.1492        71.1802       -74.9312    6.20536e-05              1
            931         0.4655        89.1162        18.0251        71.0912       -50.8844    4.59396e-05              1
            932          0.466        88.9169        17.7127        71.2042       -21.5492    2.61746e-05              1
            933         0.4665        88.7263        17.4757        71.2506        8.39332    6.05494e-06              1
            934          0.467        88.5427        17.5056        71.0372        34.5988   -1.13955e-05              1
            935         0.4675        88.3711        17.8143        70.5569        53.7102   -2.39306e-05              1
            936          0.468        88.2212        18.2475        69.9737        63.8473   -3.03999e-05              1
            937         0.4685        88.1026         18.593        69.5096        64.7933   -3.08002e-05              1
            938          0.469        88.0205        18.7082        69.3123        57.8462    -2.6092e-05              1
            939         0.4695        87.9736        18.5936          69.38        45.4284   -1.78899e-05              1
            940           0.47        87.9556        18.3756          69.58        30.5838   -8.13876e-06              1
            941         0.4705         87.959         18.213         69.746        16.4432    1.17988e-06              1
            942          0.471        87.9804        18.1854         69.795        5.70218    8.32216e-06              1
            943         0.4715        88.0229        18.2382        69.7848       0.173294    1.20433e-05              1
            944          0.472        88.0952        18.2283        69.8669       0.515657    1.18084e-05              1
            945         0.4725        88.2045         18.047        70.1575        6.20926    7.89182e-06              1
            946          0.473        88.3503        17.7295        70.6207        15.7415    1.32536e-06              1
            947         0.4735        88.5223        17.4569        71.0654        26.9009   -6.29603e-06              1
            948          0.474        88.7067        17.4299        71.2768        37.1084    -1.3119e-05              1
            949         0.4745        88.8954        17.7012        71.1942        43.8052   -1.74026e-05              1
            950          0.475        89.0912         18.097        70.9941        44.9304   -1.78889e-05              1
            951         0.4755        89.3038        18.2994        71.0044        39.3973   -1.40652e-05              1
            952          0.476        89.5417        18.0431        71.4986        27.3741   -6.22063e-06              1
            953         0.4765        89.8038        17.2989        72.5049         10.252    4.69792e-06              1
            954          0.477        90.0774        16.3265        73.7509       -9.63025    1.73045e-05              1
            955         0.4775        90.3419        15.5578        74.7842       -29.3485    2.99375e-05              1
            956          0.478        90.5778        15.3629        75.2149       -45.7644    4.07515e-05              1
            957         0.4785        90.7755        15.8242        74.9513       -55.9303    4.78363e-05              1
            958          0.479        90.9412        16.6549        74.2862       -57.5505    4.94703e-05              1
            959         0.4795         91.093         17.333          73.76       -49.4264    4.45063e-05              1
