hi
The program mdatom performs a MD-run for a collection of atoms, using:
  1. Data characterizing the md-run
  2. Atomic coordinates and velocities


Data characterizing the MD-run:
# Title
Test 6, 1000 atoms
#                 NumberAtoms                 AtomicMass                     MDType
                           10                          1                          0
#                  BoxSize(x)                 BoxSize(y)                 BoxSize(z)
                          100                        100                        100
#               NumberMDSteps                InitialTime                   TimeStep
                         1000                          0                     0.0005
#          InitialTemperature          TargetTemperature    TemperatureCouplingTime
                          100                        100                        0.1
#                  RandomSeed
                     10021988
#            XVInitialization  CoordInitializationSpread              FinalXVOutput
                            1                          0                          1
#          NAtomsOnBoxEdge(x)         NAtomsOnBoxEdge(y)         NAtomsOnBoxEdge(z)
                           10                         10                         10
#                   EpsilonLJ                    SigmaLJ    InteractionCutoffRadius
                       0.4577                     0.1908                        2.5
#    PropertyPrintingInterval    NumberRadialDistrPoints    RadialDistrCutoffRadius
                            1                        100                        2.5
#            TrajectoryOutput     TrajectoryOutputFormat   TrajectoryOutputInterval
                            0                          2                          5


Atomic coordinates and velocities:

coordinates of the elements of a chain
 The velocities are taken from a Maxwellian distribution.
no of bonds: 9
 The initial temperature is: 145.562


Starting MD iterations...

           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T
            680           0.34        707.361        660.296        47.0646    0.000161334    0.000440197              1
            681         0.3405        707.352        660.325        47.0268    0.000159941    0.000440217              1
            682          0.341        707.343        660.354        46.9896    0.000158562    0.000440236              1
            683         0.3415        707.335        660.382        46.9529    0.000157197    0.000440254              1
            684          0.342        707.326        660.409        46.9169    0.000155845    0.000440273              1
            685         0.3425        707.318        660.436        46.8815    0.000154506    0.000440291              1
            686          0.343        707.309        660.462        46.8468    0.000153181    0.000440308              1
            687         0.3435        707.301        660.488        46.8127    0.000151869    0.000440325              1
            688          0.344        707.292        660.513        46.7793    0.000150569    0.000440342              1
            689         0.3445        707.284        660.538        46.7466    0.000149282    0.000440358              1
            690          0.345        707.276        660.561        46.7147    0.000148007    0.000440374              1
            691         0.3455        707.268        660.585        46.6834    0.000146743     0.00044039              1
            692          0.346         707.26        660.607        46.6529    0.000145492    0.000440405              1
            693         0.3465        707.252        660.629        46.6231    0.000144253    0.000440419              1
            694          0.347        707.244         660.65        46.5941    0.000143024    0.000440433              1
            695         0.3475        707.236         660.67        46.5659    0.000141807    0.000440447              1
            696          0.348        707.229         660.69        46.5384    0.000140601     0.00044046              1
            697         0.3485        707.221        660.709        46.5116    0.000139406    0.000440473              1
            698          0.349        707.213        660.728        46.4857    0.000138222    0.000440485              1
            699         0.3495        707.206        660.745        46.4605    0.000137048    0.000440497              1
            700           0.35        707.199        660.763         46.436    0.000135885    0.000440508              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.2752        49.9418         50.189
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            701         0.3505        707.191        660.779        46.4124    0.000134732    0.000440519              1
            702          0.351        707.184        660.795        46.3895    0.000133589     0.00044053              1
            703         0.3515        707.177         660.81        46.3673    0.000131914     0.00044054              1
            704          0.352         707.17        660.824        46.3459    0.000130795    0.000440549              1
            705         0.3525        707.163        660.838        46.3253    0.000129685    0.000440558              1
            706          0.353        707.156        660.851        46.3054    0.000128586    0.000440567              1
            707         0.3535        707.149        660.863        46.2862    0.000127495    0.000440575              1
            708          0.354        707.142        660.875        46.2678    0.000126414    0.000440583              1
            709         0.3545        707.136        660.886        46.2501    0.000125341     0.00044059              1
            710          0.355        707.129        660.896         46.233    0.000124278    0.000440597              1
            711         0.3555        707.123        660.906        46.2167    0.000123224    0.000440604              1
            712          0.356        707.116        660.915         46.201    0.000122178     0.00044061              1
            713         0.3565         707.11        660.924         46.186    0.000121141    0.000440616              1
            714          0.357        707.104        660.932        46.1716    0.000120113    0.000440621              1
            715         0.3575        707.098         660.94        46.1579    0.000119093    0.000440626              1
            716          0.358        707.092        660.947        46.1448    0.000118082    0.000440631              1
            717         0.3585        707.086        660.953        46.1323    0.000117078    0.000440636              1
            718          0.359         707.08         660.96        46.1203    0.000116083     0.00044064              1
            719         0.3595        707.074        660.965        46.1089    0.000115096    0.000440643              1
            720           0.36        707.068         660.97        46.0981    0.000114117    0.000440647              1
            721         0.3605        707.063        660.975        46.0878    0.000113146     0.00044065              1
            722          0.361        707.057        660.979         46.078    0.000112183    0.000440653              1
            723         0.3615        707.052        660.983        46.0686    0.000110688    0.000440655              1
            724          0.362        707.047        660.987        46.0598    0.000109745    0.000440658              1
            725         0.3625        707.041         660.99        46.0513    0.000108809     0.00044066              1
            726          0.363        707.036        660.993        46.0433    0.000107881    0.000440662              1
            727         0.3635        707.031        660.996        46.0357    0.000106961    0.000440664              1
            728          0.364        707.026        660.998        46.0284    0.000106047    0.000440665              1
            729         0.3645        707.021            661        46.0216    0.000105141    0.000440666              1
            730          0.365        707.017        661.002         46.015    0.000104243    0.000440668              1
            731         0.3655        707.012        661.003        46.0087    0.000103351    0.000440669              1
            732          0.366        707.007        661.004        46.0028    0.000102466     0.00044067              1
            733         0.3665        707.003        661.006        45.9971    0.000101589     0.00044067              1
            734          0.367        706.998        661.007        45.9916    0.000100718    0.000440671              1
            735         0.3675        706.994        661.008        45.9864    9.98546e-05    0.000440672              1
            736          0.368         706.99        661.008        45.9813    9.89978e-05    0.000440672              1
            737         0.3685        706.986        661.009        45.9765    9.81478e-05    0.000440673              1
            738          0.369        706.981         661.01        45.9718    9.73046e-05    0.000440673              1
            739         0.3695        706.978         661.01        45.9672    9.64681e-05    0.000440673              1
            740           0.37        706.974        661.011        45.9627    9.56383e-05    0.000440674              1
            741         0.3705         706.97        661.011        45.9584     9.4815e-05    0.000440674              1
            742          0.371        706.966        661.012        45.9541    9.39984e-05    0.000440675              1
            743         0.3715        706.962        661.013        45.9498    9.31882e-05    0.000440675              1
            744          0.372        706.959        661.013        45.9456    9.23845e-05    0.000440675              1
            745         0.3725        706.955        661.014        45.9414    9.15872e-05    0.000440676              1
            746          0.373        706.952        661.015        45.9372    9.07963e-05    0.000440677              1
            747         0.3735        706.949        661.016        45.9329    9.00117e-05    0.000440677              1
            748          0.374        706.946        661.017        45.9286    8.92334e-05    0.000440678              1
            749         0.3745        706.942        661.018        45.9243    8.84614e-05    0.000440679              1
            750          0.375        706.939         661.02        45.9199    8.76956e-05     0.00044068              1
            751         0.3755        706.936        661.021        45.9154    8.69359e-05    0.000440681              1
            752          0.376        706.934        661.023        45.9108    8.61824e-05    0.000440682              1
            753         0.3765        706.931        661.025         45.906    8.54349e-05    0.000440683              1
            754          0.377        706.928        661.027        45.9012    8.46935e-05    0.000440685              1
            755         0.3775        706.926        661.029        45.8961    8.39581e-05    0.000440686              1
            756          0.378        706.923        661.032         45.891    8.32286e-05    0.000440688              1
            757         0.3785        706.921        661.035        45.8856    8.25051e-05     0.00044069              1
            758          0.379        706.918        661.038        45.8801    8.17875e-05    0.000440692              1
            759         0.3795        706.916        661.042        45.8744    8.05355e-05    0.000440694              1
            760           0.38        706.914        661.045        45.8684    7.98332e-05    0.000440697              1
            761         0.3805        706.912        661.049        45.8623    7.91367e-05    0.000440699              1
            762          0.381        706.909        661.054        45.8559     7.8446e-05    0.000440702              1
            763         0.3815        706.908        661.058        45.8493    7.77609e-05    0.000440705              1
            764          0.382        706.906        661.063        45.8425    7.65393e-05    0.000440709              1
            765         0.3825        706.904        661.068        45.8354    7.58698e-05    0.000440712              1
            766          0.383        706.902        661.074        45.8281     7.5206e-05    0.000440716              1
            767         0.3835          706.9         661.08        45.8205    7.45476e-05     0.00044072              1
            768          0.384        706.899        661.086        45.8127    7.38948e-05    0.000440724              1
            769         0.3845        706.897        661.093        45.8047    7.32474e-05    0.000440728              1
            770          0.385        706.896          661.1        45.7963    7.26054e-05    0.000440733              1
            771         0.3855        706.895        661.107        45.7878    7.19688e-05    0.000440738              1
            772          0.386        706.893        661.114        45.7789    7.13375e-05    0.000440743              1
            773         0.3865        706.892        661.122        45.7698    7.07116e-05    0.000440748              1
            774          0.387        706.891        661.131        45.7605     7.0091e-05    0.000440754              1
            775         0.3875         706.89        661.139        45.7509    6.94756e-05    0.000440759              1
            776          0.388        706.889        661.148         45.741    6.88654e-05    0.000440765              1
            777         0.3885        706.888        661.157        45.7309    6.82605e-05    0.000440771              1
            778          0.389        706.887        661.167        45.7205    6.76607e-05    0.000440778              1
            779         0.3895        706.886        661.177          45.71    6.70661e-05    0.000440784              1
            780           0.39        706.886        661.187        45.6991    6.64766e-05    0.000440791              1
            781         0.3905        706.885        661.197        45.6881    6.58921e-05    0.000440798              1
            782          0.391        706.885        661.208        45.6768    6.53127e-05    0.000440805              1
            783         0.3915        706.884        661.219        45.6653    6.47383e-05    0.000440812              1
            784          0.392        706.884         661.23        45.6536    6.41689e-05     0.00044082              1
            785         0.3925        706.883        661.242        45.6417    6.36044e-05    0.000440828              1
            786          0.393        706.883        661.253        45.6297    6.30449e-05    0.000440836              1
            787         0.3935        706.883        661.265        45.6174    6.24902e-05    0.000440844              1
            788          0.394        706.883        661.278         45.605    6.19404e-05    0.000440852              1
            789         0.3945        706.883         661.29        45.5924    6.13955e-05     0.00044086              1
            790          0.395        706.883        661.303        45.5796    6.08553e-05    0.000440869              1
            791         0.3955        706.883        661.316        45.5668      6.032e-05    0.000440877              1
            792          0.396        706.883        661.329        45.5538    5.97893e-05    0.000440886              1
            793         0.3965        706.883        661.342        45.5407    5.92634e-05    0.000440895              1
            794          0.397        706.883        661.356        45.5275    5.87422e-05    0.000440904              1
            795         0.3975        706.883        661.369        45.5142    5.82256e-05    0.000440913              1
            796          0.398        706.884        661.383        45.5008    5.77136e-05    0.000440922              1
            797         0.3985        706.884        661.397        45.4874    5.72062e-05    0.000440931              1
            798          0.399        706.885        661.411        45.4739    5.67034e-05     0.00044094              1
            799         0.3995        706.885        661.425        45.4604    5.62051e-05     0.00044095              1
            800            0.4        706.886        661.439        45.4469    5.57114e-05    0.000440959              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.2579        49.9335        50.2072
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            801         0.4005        706.886        661.453        45.4334    5.52221e-05    0.000440969              1
            802          0.401        706.887        661.467        45.4198    5.47372e-05    0.000440978              1
            803         0.4015        706.888        661.481        45.4064    5.42568e-05    0.000440988              1
            804          0.402        706.889        661.496        45.3929    5.37807e-05    0.000440997              1
            805         0.4025        706.889         661.51        45.3795     5.3309e-05    0.000441007              1
            806          0.403         706.89        661.524        45.3662    5.28416e-05    0.000441016              1
            807         0.4035        706.891        661.538         45.353    5.23785e-05    0.000441026              1
            808          0.404        706.892        661.553        45.3398    5.19197e-05    0.000441035              1
            809         0.4045        706.893        661.567        45.3268    5.14651e-05    0.000441044              1
            810          0.405        706.895        661.581        45.3139    5.10148e-05    0.000441054              1
            811         0.4055        706.896        661.595        45.3012    5.05686e-05    0.000441063              1
            812          0.406        706.897        661.608        45.2886    5.01265e-05    0.000441072              1
            813         0.4065        706.898        661.622        45.2762    4.96886e-05    0.000441081              1
            814          0.407          706.9        661.636        45.2639    4.92548e-05     0.00044109              1
            815         0.4075        706.901        661.649        45.2519     4.8825e-05    0.000441099              1
            816          0.408        706.902        661.662        45.2401    4.83992e-05    0.000441108              1
            817         0.4085        706.904        661.675        45.2285    4.79775e-05    0.000441117              1
            818          0.409        706.905        661.688        45.2172    4.75597e-05    0.000441125              1
            819         0.4095        706.907        661.701        45.2061    4.71459e-05    0.000441134              1
            820           0.41        706.909        661.713        45.1954     4.6736e-05    0.000441142              1
            821         0.4105         706.91        661.725        45.1848      4.633e-05     0.00044115              1
            822          0.411        706.912        661.737        45.1746    4.59278e-05    0.000441158              1
            823         0.4115        706.914        661.749        45.1647    4.55295e-05    0.000441166              1
            824          0.412        706.916         661.76        45.1551    4.51349e-05    0.000441174              1
            825         0.4125        706.917        661.772        45.1459    4.47442e-05    0.000441181              1
            826          0.413        706.919        661.782         45.137    4.43572e-05    0.000441188              1
            827         0.4135        706.921        661.793        45.1284    4.39739e-05    0.000441195              1
            828          0.414        706.923        661.803        45.1202    4.35942e-05    0.000441202              1
            829         0.4145        706.925        661.813        45.1124    4.32183e-05    0.000441208              1
            830          0.415        706.927        661.822         45.105    4.28459e-05    0.000441215              1
            831         0.4155        706.929        661.831         45.098    4.24772e-05    0.000441221              1
            832          0.416        706.931         661.84        45.0914    4.21121e-05    0.000441227              1
            833         0.4165        706.934        661.848        45.0852    4.17504e-05    0.000441232              1
            834          0.417        706.936        661.856        45.0794    4.13923e-05    0.000441238              1
            835         0.4175        706.938        661.864         45.074    4.10377e-05    0.000441243              1
            836          0.418         706.94        661.871        45.0691    4.06866e-05    0.000441248              1
            837         0.4185        706.943        661.878        45.0646    4.03388e-05    0.000441252              1
            838          0.419        706.945        661.885        45.0606    3.99945e-05    0.000441256              1
            839         0.4195        706.948         661.89         45.057    3.96536e-05     0.00044126              1
            840           0.42         706.95        661.896        45.0539     3.9316e-05    0.000441264              1
            841         0.4205        706.952        661.901        45.0512    3.89817e-05    0.000441267              1
            842          0.421        706.955        661.906        45.0491    3.86508e-05    0.000441271              1
            843         0.4215        706.957         661.91        45.0473     3.8323e-05    0.000441273              1
            844          0.422         706.96        661.914        45.0461    3.79986e-05    0.000441276              1
            845         0.4225        706.963        661.917        45.0453    3.76773e-05    0.000441278              1
            846          0.423        706.965         661.92        45.0451    3.73593e-05     0.00044128              1
            847         0.4235        706.968        661.923        45.0453    3.70443e-05    0.000441282              1
            848          0.424        706.971        661.925        45.0459    3.67326e-05    0.000441283              1
            849         0.4245        706.973        661.926        45.0471    3.64239e-05    0.000441284              1
            850          0.425        706.976        661.927        45.0487    3.61183e-05    0.000441285              1
            851         0.4255        706.979        661.928        45.0509    3.58157e-05    0.000441285              1
            852          0.426        706.982        661.928        45.0535    3.55162e-05    0.000441286              1
            853         0.4265        706.985        661.928        45.0566    3.52197e-05    0.000441285              1
            854          0.427        706.988        661.927        45.0602    3.49261e-05    0.000441285              1
            855         0.4275         706.99        661.926        45.0642    3.46355e-05    0.000441284              1
            856          0.428        706.993        661.925        45.0687    3.43478e-05    0.000441283              1
            857         0.4285        706.996        661.923        45.0737     3.4063e-05    0.000441282              1
            858          0.429        706.999         661.92        45.0792    3.37811e-05     0.00044128              1
            859         0.4295        707.002        661.917        45.0851     3.3502e-05    0.000441278              1
            860           0.43        707.005        661.914        45.0915    3.32258e-05    0.000441276              1
            861         0.4305        707.009         661.91        45.0984    3.29523e-05    0.000441273              1
            862          0.431        707.012        661.906        45.1057    3.26816e-05    0.000441271              1
            863         0.4315        707.015        661.901        45.1134    3.24136e-05    0.000441268              1
            864          0.432        707.018        661.896        45.1216    3.21484e-05    0.000441264              1
            865         0.4325        707.021        661.891        45.1302    3.18858e-05    0.000441261              1
            866          0.433        707.024        661.885        45.1392    3.16259e-05    0.000441257              1
            867         0.4335        707.027        661.879        45.1487    3.13686e-05    0.000441253              1
            868          0.434        707.031        661.872        45.1585     3.1114e-05    0.000441248              1
            869         0.4345        707.034        661.865        45.1688     3.0862e-05    0.000441243              1
            870          0.435        707.037        661.858        45.1794    3.06125e-05    0.000441239              1
            871         0.4355        707.041         661.85        45.1905    3.03655e-05    0.000441233              1
            872          0.436        707.044        661.842        45.2019    3.01211e-05    0.000441228              1
            873         0.4365        707.047        661.834        45.2137    2.98792e-05    0.000441222              1
            874          0.437        707.051        661.825        45.2258    2.96397e-05    0.000441217              1
            875         0.4375        707.054        661.816        45.2383    2.94027e-05     0.00044121              1
            876          0.438        707.057        661.806        45.2511    2.91681e-05    0.000441204              1
            877         0.4385        707.061        661.797        45.2643     2.8936e-05    0.000441198              1
            878          0.439        707.064        661.787        45.2777    2.87061e-05    0.000441191              1
            879         0.4395        707.068        661.776        45.2915    2.84787e-05    0.000441184              1
            880           0.44        707.071        661.766        45.3056    2.82536e-05    0.000441177              1
            881         0.4405        707.075        661.755        45.3199    2.80308e-05     0.00044117              1
            882          0.441        707.078        661.744        45.3346    2.78102e-05    0.000441162              1
            883         0.4415        707.082        661.732        45.3494    2.75919e-05    0.000441155              1
            884          0.442        707.085        661.721        45.3646    2.73759e-05    0.000441147              1
            885         0.4425        707.089        661.709        45.3799    2.71621e-05    0.000441139              1
            886          0.443        707.093        661.697        45.3955    2.69505e-05    0.000441131              1
            887         0.4435        707.096        661.685        45.4114     2.6741e-05    0.000441123              1
            888          0.444          707.1        661.672        45.4274    2.65337e-05    0.000441115              1
            889         0.4445        707.103         661.66        45.4436    2.63286e-05    0.000441107              1
            890          0.445        707.107        661.647          45.46    2.61255e-05    0.000441098              1
            891         0.4455        707.111        661.634        45.4765    2.59245e-05    0.000441089              1
            892          0.446        707.114        661.621        45.4932    2.57256e-05    0.000441081              1
            893         0.4465        707.118        661.608          45.51    2.55288e-05    0.000441072              1
            894          0.447        707.122        661.595         45.527    2.53339e-05    0.000441063              1
            895         0.4475        707.126        661.581        45.5441    2.51411e-05    0.000441054              1
            896          0.448        707.129        661.568        45.5613    2.49502e-05    0.000441045              1
            897         0.4485        707.133        661.554        45.5786    2.47613e-05    0.000441036              1
            898          0.449        707.137        661.541        45.5959    2.45744e-05    0.000441027              1
            899         0.4495        707.141        661.527        45.6134    2.43893e-05    0.000441018              1
            900           0.45        707.144        661.513        45.6308    2.42062e-05    0.000441009              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.2405        49.9252        50.2253
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            901         0.4505        707.148          661.5        45.6484    2.40249e-05       0.000441              1
            902          0.451        707.152        661.486        45.6659    2.38455e-05    0.000440991              1
            903         0.4515        707.156        661.472        45.6835    2.36679e-05    0.000440981              1
            904          0.452         707.16        661.458        45.7011    2.34922e-05    0.000440972              1
            905         0.4525        707.163        661.445        45.7186    2.33182e-05    0.000440963              1
            906          0.453        707.167        661.431        45.7362     2.3146e-05    0.000440954              1
            907         0.4535        707.171        661.417        45.7537    2.24359e-05    0.000440945              1
            908          0.454        707.175        661.404        45.7712     2.2271e-05    0.000440936              1
            909         0.4545        707.179         661.39        45.7886    2.21078e-05    0.000440927              1
            910          0.455        707.183        661.377         45.806    2.19463e-05    0.000440918              1
            911         0.4555        707.187        661.363        45.8233    2.17864e-05    0.000440909              1
            912          0.456         707.19         661.35        45.8405    2.16281e-05      0.0004409              1
            913         0.4565        707.194        661.337        45.8576    2.14715e-05    0.000440891              1
            914          0.457        707.198        661.324        45.8746    2.13165e-05    0.000440882              1
            915         0.4575        707.202        661.311        45.8915     2.1163e-05    0.000440874              1
            916          0.458        707.206        661.298        45.9083    2.10111e-05    0.000440865              1
            917         0.4585         707.21        661.285        45.9249    2.08607e-05    0.000440857              1
            918          0.459        707.214        661.273        45.9414    2.07119e-05    0.000440848              1
            919         0.4595        707.218         661.26        45.9577    2.05646e-05     0.00044084              1
            920           0.46        707.222        661.248        45.9739    2.04188e-05    0.000440832              1
            921         0.4605        707.226        661.236        45.9899    2.02745e-05    0.000440824              1
            922          0.461         707.23        661.224        46.0057    2.01316e-05    0.000440816              1
            923         0.4615        707.234        661.212        46.0213    1.99901e-05    0.000440808              1
            924          0.462        707.238        661.201        46.0367    1.98501e-05    0.000440801              1
            925         0.4625        707.242         661.19        46.0519    1.97116e-05    0.000440793              1
            926          0.463        707.246        661.179        46.0669    1.95744e-05    0.000440786              1
            927         0.4635        707.249        661.168        46.0817    1.94385e-05    0.000440779              1
            928          0.464        707.253        661.157        46.0963    1.93041e-05    0.000440771              1
            929         0.4645        707.257        661.147        46.1106     1.9171e-05    0.000440765              1
            930          0.465        707.261        661.137        46.1247    1.90392e-05    0.000440758              1
            931         0.4655        707.265        661.127        46.1385    1.89088e-05    0.000440751              1
            932          0.466        707.269        661.117        46.1521    1.87796e-05    0.000440745              1
            933         0.4665        707.273        661.108        46.1654    1.86518e-05    0.000440739              1
            934          0.467        707.277        661.099        46.1784    1.85252e-05    0.000440733              1
            935         0.4675        707.281         661.09        46.1912    1.83999e-05    0.000440727              1
            936          0.468        707.285        661.082        46.2037    1.82758e-05    0.000440721              1
            937         0.4685        707.289        661.073        46.2159    1.81529e-05    0.000440716              1
            938          0.469        707.293        661.065        46.2279    1.80313e-05     0.00044071              1
            939         0.4695        707.297        661.058        46.2395    1.79109e-05    0.000440705              1
            940           0.47        707.301         661.05        46.2509    1.77916e-05      0.0004407              1
            941         0.4705        707.305        661.043         46.262    1.76735e-05    0.000440696              1
            942          0.471        707.309        661.037        46.2727    1.75566e-05    0.000440691              1
            943         0.4715        707.313         661.03        46.2832    1.74409e-05    0.000440687              1
            944          0.472        707.317        661.024        46.2934    1.73262e-05    0.000440683              1
            945         0.4725        707.321        661.018        46.3033    1.72127e-05    0.000440679              1
            946          0.473        707.325        661.012        46.3128    1.71003e-05    0.000440675              1
            947         0.4735        707.329        661.007        46.3221    1.69889e-05    0.000440671              1
            948          0.474        707.333        661.002         46.331    1.68787e-05    0.000440668              1
            949         0.4745        707.337        660.998        46.3396    1.67695e-05    0.000440665              1
            950          0.475        707.341        660.993         46.348    1.66614e-05    0.000440662              1
            951         0.4755        707.345        660.989         46.356    1.65543e-05    0.000440659              1
            952          0.476        707.349        660.985        46.3637    1.64483e-05    0.000440657              1
            953         0.4765        707.353        660.982        46.3711    1.63432e-05    0.000440655              1
            954          0.477        707.357        660.979        46.3781    1.62392e-05    0.000440653              1
            955         0.4775        707.361        660.976        46.3849    1.61361e-05    0.000440651              1
            956          0.478        707.365        660.974        46.3913    1.60341e-05    0.000440649              1
            957         0.4785        707.369        660.971        46.3975     1.5933e-05    0.000440648              1
            958          0.479        707.373         660.97        46.4033    1.58328e-05    0.000440646              1
            959         0.4795        707.377        660.968        46.4089    1.57336e-05    0.000440645              1
            960           0.48        707.381        660.967        46.4141    1.56353e-05    0.000440644              1
            961         0.4805        707.385        660.966         46.419     1.5538e-05    0.000440644              1
            962          0.481        707.389        660.965        46.4236    1.54416e-05    0.000440643              1
            963         0.4815        707.393        660.965         46.428     1.5346e-05    0.000440643              1
            964          0.482        707.397        660.965         46.432    1.52514e-05    0.000440643              1
            965         0.4825          707.4        660.965        46.4357    1.51576e-05    0.000440643              1
            966          0.483        707.404        660.965        46.4392    1.50647e-05    0.000440643              1
            967         0.4835        707.408        660.966        46.4424    1.49727e-05    0.000440644              1
            968          0.484        707.412        660.967        46.4453    1.48815e-05    0.000440645              1
            969         0.4845        707.416        660.968        46.4479    1.47911e-05    0.000440645              1
            970          0.485         707.42         660.97        46.4502    1.47015e-05    0.000440647              1
            971         0.4855        707.424        660.972        46.4523    1.46128e-05    0.000440648              1
            972          0.486        707.428        660.974        46.4541    1.45249e-05    0.000440649              1
            973         0.4865        707.432        660.976        46.4557    1.44378e-05    0.000440651              1
            974          0.487        707.436        660.979         46.457    1.43514e-05    0.000440652              1
            975         0.4875        707.439        660.981         46.458    1.42658e-05    0.000440654              1
            976          0.488        707.443        660.984        46.4588     1.4181e-05    0.000440656              1
            977         0.4885        707.447        660.988        46.4594     1.4097e-05    0.000440658              1
            978          0.489        707.451        660.991        46.4597    1.40137e-05    0.000440661              1
            979         0.4895        707.455        660.995        46.4598    1.39311e-05    0.000440663              1
            980           0.49        707.459        660.999        46.4597    1.38493e-05    0.000440666              1
            981         0.4905        707.462        661.003        46.4594    1.37681e-05    0.000440669              1
            982          0.491        707.466        661.007        46.4589    1.36877e-05    0.000440672              1
            983         0.4915         707.47        661.012        46.4581     1.3608e-05    0.000440675              1
            984          0.492        707.474        661.017        46.4572     1.3529e-05    0.000440678              1
            985         0.4925        707.478        661.021        46.4561    1.34507e-05    0.000440681              1
            986          0.493        707.481        661.027        46.4548     1.3373e-05    0.000440684              1
            987         0.4935        707.485        661.032        46.4533     1.3296e-05    0.000440688              1
            988          0.494        707.489        661.037        46.4516    1.32197e-05    0.000440691              1
            989         0.4945        707.492        661.043        46.4498     1.3144e-05    0.000440695              1
            990          0.495        707.496        661.048        46.4478    1.30689e-05    0.000440699              1
            991         0.4955          707.5        661.054        46.4457    1.29945e-05    0.000440703              1
            992          0.496        707.504         661.06        46.4434    1.29208e-05    0.000440707              1
            993         0.4965        707.507        661.066         46.441    1.28476e-05    0.000440711              1
            994          0.497        707.511        661.072        46.4385     1.2775e-05    0.000440715              1
            995         0.4975        707.515        661.079        46.4358    1.27031e-05    0.000440719              1
            996          0.498        707.518        661.085        46.4331    1.26317e-05    0.000440723              1
            997         0.4985        707.522        661.092        46.4302    1.25609e-05    0.000440728              1
            998          0.499        707.526        661.098        46.4272    1.24907e-05    0.000440732              1
            999         0.4995        707.529        661.105        46.4241    1.24211e-05    0.000440737              1
           1000            0.5        707.533        661.112         46.421    1.23521e-05    0.000440741              1


   Total mass                       :                 10
   Coordinates of the center of mass:            50.2231        49.9169        50.2434
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


 Averages:


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

           1000            0.5        710.919        644.952         65.967       -24.9583    0.000446607              1


 Root mean square fluctuations:


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

           1000            0.5        4.84643        62.0115         62.336        175.694    8.88979e-05              0


 Average temperature is       : 5171.33
 Root mean square fluctuations: 497.218


 Radial distribution function g(R) :

        R             g(R)
    0.0125              0
    0.0375              0
    0.0625              0
    0.0875              0
    0.1125        4527.07
    0.1375         569028
    0.1625         390345
    0.1875         332457
    0.2125         333942
    0.2375         208245
    0.2625         143108
    0.2875         214564
    0.3125         123892
    0.3375         108557
    0.3625         126758
    0.3875         105661
    0.4125        89288.3
    0.4375        72307.4
    0.4625        80258.4
    0.4875        62247.3
    0.5125        53893.7
    0.5375        56588.4
    0.5625        48779.4
    0.5875        45192.1
    0.6125        40381.5
    0.6375        41855.3
    0.6625        37104.6
    0.6875        33779.8
    0.7125        33912.7
    0.7375          30935
    0.7625        28029.2
    0.7875        25752.2
    0.8125        25254.3
    0.8375        23594.8
    0.8625        21988.6
    0.8875        19299.4
    0.9125        18270.3
    0.9375        17399.8
    0.9625        17039.8
    0.9875        16127.7
    1.0125        15081.3
    1.0375        15141.6
    1.0625        14506.7
    1.0875        14205.6
    1.1125          13190
    1.1375        12515.8
    1.1625        11835.2
    1.1875        11101.5
    1.2125        10888.7
    1.2375        10095.4
    1.2625        9398.77
    1.2875        9208.18
    1.3125        8863.98
    1.3375        8344.66
    1.3625        8268.46
    1.3875        8011.88
    1.4125        7628.73
    1.4375        7637.08
    1.4625        7217.83
    1.4875        7199.31
    1.5125        6995.61
    1.5375        6830.65
    1.5625        6672.56
    1.5875        6410.41
    1.6125        6268.26
    1.6375        6131.71
    1.6625        5899.62
    1.6875        5384.71
    1.7125        5277.31
    1.7375        5081.41
    1.7625        4894.38
    1.7875        4759.37
    1.8125         4481.2
    1.8375        4381.57
    1.8625        3983.83
    1.8875        3781.71
    1.9125        3760.47
    1.9375        3608.86
    1.9625        3590.61
    1.9875        3377.62
    2.0125        3346.49
    2.0375         3231.7
    2.0625        3285.73
    2.0875        3159.84
    2.1125         3054.6
    2.1375        3029.88
    2.1625        3005.49
    2.1875        2922.96
    2.2125        2957.66
    2.2375        2808.46
    2.2625        2801.75
