hi
The program mdatom performs a MD-run for a collection of atoms, using:
  1. Data characterizing the md-run
  2. Atomic coordinates and velocities


Data characterizing the MD-run:
# Title
Test 6, 1000 atoms
#                 NumberAtoms                 AtomicMass                     MDType
                           10                          1                          0
#                  BoxSize(x)                 BoxSize(y)                 BoxSize(z)
                       10.436                     10.436                     10.436
#               NumberMDSteps                InitialTime                   TimeStep
                         1000                          0                     0.0005
#          InitialTemperature          TargetTemperature    TemperatureCouplingTime
                          100                        100                        0.1
#                  RandomSeed
                     10021988
#            XVInitialization  CoordInitializationSpread              FinalXVOutput
                            1                          0                          1
#          NAtomsOnBoxEdge(x)         NAtomsOnBoxEdge(y)         NAtomsOnBoxEdge(z)
                           10                         10                         10
#                   EpsilonLJ                    SigmaLJ    InteractionCutoffRadius
                       0.4577                     0.1908                        2.5
#    PropertyPrintingInterval    NumberRadialDistrPoints    RadialDistrCutoffRadius
                            1                        100                        2.5
#            TrajectoryOutput     TrajectoryOutputFormat   TrajectoryOutputInterval
                            0                          2                          5


Atomic coordinates and velocities:

coordinates of the elements of a chain
 The velocities are taken from a Maxwellian distribution.
no of bonds: 9
 The initial temperature is: 145.562


Starting MD iterations...

           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T
            676          0.338        752.606        661.932         90.674      0.0291221       0.388241              1
            677         0.3385        752.622        661.988        90.6344      0.0265457       0.388275              1
            678          0.339        752.638        662.043        90.5953      0.0240719       0.388308              1
            679         0.3395        752.654        662.098        90.5567      0.0217289       0.388342              1
            680           0.34        752.671        662.152        90.5185      0.0195361       0.388375              1
            681         0.3405        752.687        662.207        90.4808       0.017505       0.388408              1
            682          0.341        752.704        662.261        90.4436      0.0156406       0.388441              1
            683         0.3415        752.721        662.314        90.4069      0.0139424       0.388474              1
            684          0.342        752.738        662.368        90.3708       0.012406       0.388506              1
            685         0.3425        752.756         662.42        90.3352      0.0110239       0.388538              1
            686          0.343        752.773        662.473        90.3002     0.00978681       0.388569              1
            687         0.3435        752.791        662.525        90.2658     0.00868408         0.3886              1
            688          0.344        752.809        662.577         90.232     0.00770456       0.388631              1
            689         0.3445        752.827        662.628        90.1988     0.00683757       0.388662              1
            690          0.345        752.845        662.678        90.1663     0.00607105       0.388692              1
            691         0.3455        752.863        662.729        90.1344     0.00539509       0.388722              1
            692          0.346        752.882        662.778        90.1032      0.0047999       0.388751              1
            693         0.3465          752.9        662.828        90.0727     0.00427646        0.38878              1
            694          0.347        752.919        662.876        90.0429     0.00381651       0.388809              1
            695         0.3475        752.938        662.925        90.0137     0.00341262       0.388838              1
            696          0.348        752.958        662.973        89.9852     0.00305809       0.388866              1
            697         0.3485        752.977         663.02        89.9575     0.00274696       0.388894              1
            698          0.349        752.997        663.067        89.9304     0.00247394       0.388922              1
            699         0.3495        753.017        663.113        89.9041     0.00223433       0.388949              1
            700           0.35        753.037        663.158        89.8784     0.00202403       0.388976              1


   Total mass                       :                 10
   Coordinates of the center of mass:            5.27522        4.94184        5.18903
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            701         0.3505        753.057        663.204        89.8534     0.00183941       0.389002              1
            702          0.351        753.078        663.248        89.8292     0.00167729       0.389029              1
            703         0.3515        753.098        663.293        89.8056     0.00153488       0.389055              1
            704          0.352        753.119        663.336        89.7827     0.00140923        0.38908              1
            705         0.3525         753.14         663.38        89.7605     0.00129928       0.389106              1
            706          0.353        753.161        663.422         89.739     0.00120263       0.389131              1
            707         0.3535        753.183        663.465        89.7182     0.00111767       0.389156              1
            708          0.354        753.204        663.506         89.698     0.00104297        0.38918              1
            709         0.3545        753.226        663.548        89.6784    0.000977304       0.389205              1
            710          0.355        753.248        663.589        89.6595    0.000919592       0.389229              1
            711         0.3555         753.27        663.629        89.6412    0.000868888       0.389253              1
            712          0.356        753.293        663.669        89.6236    0.000824367       0.389276              1
            713         0.3565        753.316        663.709        89.6065    0.000785306       0.389299              1
            714          0.357        753.338        663.748          89.59    0.000751073       0.389323              1
            715         0.3575        753.361        663.787        89.5741    0.000721112       0.389345              1
            716          0.358        753.385        663.826        89.5588    0.000694935       0.389368              1
            717         0.3585        753.408        663.864         89.544    0.000672115       0.389391              1
            718          0.359        753.432        663.902        89.5298    0.000652274       0.389413              1
            719         0.3595        753.456         663.94         89.516    0.000635079       0.389435              1
            720           0.36         753.48        663.977        89.5028    0.000620236       0.389457              1
            721         0.3605        753.504        664.014          89.49    0.000607485       0.389479              1
            722          0.361        753.529        664.051        89.4777    0.000596597         0.3895              1
            723         0.3615        754.421        664.078        90.3424    0.000586828       0.389516              1
            724          0.362        754.415        664.096        90.3193    0.000579078       0.389527              1
            725         0.3625         754.41        664.113         90.297    0.000572642       0.389537              1
            726          0.363        754.406         664.13        90.2754    0.000567375       0.389547              1
            727         0.3635        754.402        664.147        90.2546    0.000563148       0.389556              1
            728          0.364        754.398        664.163        90.2345    0.000559845       0.389566              1
            729         0.3645        754.395        664.179        90.2151    0.000557362       0.389575              1
            730          0.365        754.392        664.195        90.1964    0.000555605       0.389585              1
            731         0.3655        754.389        664.211        90.1783    0.000554491       0.389594              1
            732          0.366        754.387        664.226        90.1609    0.000553944       0.389603              1
            733         0.3665        754.386        664.242        90.1441    0.000553895       0.389612              1
            734          0.367        754.385        664.257        90.1278    0.000554283       0.389621              1
            735         0.3675        754.384        664.272        90.1121    0.000555054        0.38963              1
            736          0.368        754.384        664.287         90.097    0.000556158       0.389638              1
            737         0.3685        754.384        664.301        90.0824    0.000557551       0.389647              1
            738          0.369        754.384        664.316        90.0682    0.000559195       0.389656              1
            739         0.3695        754.385        664.331        90.0546    0.000561056       0.389664              1
            740           0.37        754.387        664.345        90.0414    0.000563104       0.389673              1
            741         0.3705        754.389         664.36        90.0286    0.000565316       0.389681              1
            742          0.371        754.391        664.375        90.0162    0.000567671        0.38969              1
            743         0.3715        754.393        664.389        90.0043    0.000570155       0.389698              1
            744          0.372        754.396        664.404        89.9927    0.000572756       0.389707              1
            745         0.3725          754.4        664.418        89.9814    0.000575468       0.389716              1
            746          0.373        754.404        664.433        89.9705    0.000578291       0.389724              1
            747         0.3735        754.408        664.448        89.9599    0.000581227       0.389733              1
            748          0.374        754.413        664.463        89.9496    0.000584286       0.389742              1
            749         0.3745        754.418        664.478        89.9396    0.000587481       0.389751              1
            750          0.375        754.423        664.493        89.9299    0.000590831       0.389759              1
            751         0.3755        754.429        664.508        89.9204    0.000594359       0.389768              1
            752          0.376        754.435        664.524        89.9111    0.000598098       0.389777              1
            753         0.3765        754.441        664.539        89.9021    0.000602081       0.389787              1
            754          0.377        754.448        664.555        89.8932    0.000606351       0.389796              1
            755         0.3775        754.456        664.571        89.8846    0.000610956       0.389805              1
            756          0.378        754.463        664.587        89.8761     0.00061595       0.389815              1
            757         0.3785        754.471        664.604        89.8678    0.000621395       0.389824              1
            758          0.379         754.48         664.62        89.8596    0.000627358       0.389834              1
            759         0.3795        754.489        664.637        89.8516    0.000633914       0.389844              1
            760           0.38        754.498        664.654        89.8437    0.000641147       0.389854              1
            761         0.3805        754.507        664.671        89.8359    0.000648605       0.389864              1
            762          0.381        754.517        664.689        89.8282    0.000656932       0.389874              1
            763         0.3815        754.527        664.707        89.8207    0.000666779       0.389885              1
            764          0.382        754.538        664.725        89.8132    0.000677717       0.389895              1
            765         0.3825        754.549        664.743        89.8058    0.000689872       0.389906              1
            766          0.383         754.56        664.761        89.7985    0.000703384       0.389917              1
            767         0.3835        754.571         664.78        89.7913    0.000718401       0.389928              1
            768          0.384        754.583        664.799        89.7841    0.000735085       0.389939              1
            769         0.3845        754.596        664.819         89.777    0.000753613        0.38995              1
            770          0.385        754.608        664.838        89.7699    0.000774175       0.389962              1
            771         0.3855        754.621        664.858        89.7629    0.000796979       0.389973              1
            772          0.386        754.634        664.878         89.756     0.00082225       0.389985              1
            773         0.3865        754.648        664.899        89.7491    0.000850233       0.389997              1
            774          0.387        754.662        664.919        89.7422    0.000881195       0.390009              1
            775         0.3875        754.676         664.94        89.7354    0.000915428       0.390022              1
            776          0.388         754.69        664.962        89.7287    0.000953252       0.390034              1
            777         0.3885        754.705        664.983        89.7219    0.000995016       0.390047              1
            778          0.389         754.72        665.005        89.7152     0.00104057       0.390059              1
            779         0.3895        754.735        665.027        89.7086     0.00109142       0.390072              1
            780           0.39        754.751        665.049         89.702     0.00114747       0.390085              1
            781         0.3905        754.767        665.071        89.6955     0.00120924       0.390098              1
            782          0.391        754.783        665.094         89.689     0.00127728       0.390112              1
            783         0.3915          754.8        665.117        89.6825     0.00135221       0.390125              1
            784          0.392        754.816         665.14        89.6761     0.00143473       0.390139              1
            785         0.3925        757.412        665.149        92.2636     0.00152612       0.390143              1
            786          0.393        757.416        665.142        92.2739     0.00162619       0.390139              1
            787         0.3935         757.42        665.136        92.2837     0.00173641       0.390136              1
            788          0.394        757.424        665.131        92.2931     0.00185782       0.390133              1
            789         0.3945        757.429        665.126        92.3021     0.00199159        0.39013              1
            790          0.395        757.433        665.122        92.3106     0.00213902       0.390128              1
            791         0.3955        757.438        665.119        92.3188     0.00230155       0.390126              1
            792          0.396        757.443        665.116        92.3265     0.00248081       0.390124              1
            793         0.3965        757.448        665.114        92.3339     0.00267859       0.390123              1
            794          0.397        757.453        665.113        92.3408     0.00289692       0.390121              1
            795         0.3975        757.459        665.112        92.3473     0.00313805       0.390121              1
            796          0.398        757.465        665.111        92.3535     0.00340452        0.39012              1
            797         0.3985         757.47        665.111        92.3593     0.00369915        0.39012              1
            798          0.399        757.477        665.112        92.3647     0.00402513        0.39012              1
            799         0.3995        757.483        665.113        92.3698     0.00438602       0.390121              1
            800            0.4        757.489        665.114        92.3746     0.00478581       0.390121              1


   Total mass                       :                 10
   Coordinates of the center of mass:            5.25786        4.93352        5.20716
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            801         0.4005        757.496        665.117         92.379       0.005229       0.390122              1
            802          0.401        757.502        665.119        92.3831     0.00572116       0.390124              1
            803         0.4015        757.509        665.122         92.387     0.00626686       0.390125              1
            804          0.402        757.516        665.126        92.3905     0.00687297       0.390127              1
            805         0.4025        757.523        665.129        92.3938     0.00754661       0.390129              1
            806          0.403         757.53        665.134        92.3967     0.00829574       0.390131              1
            807         0.4035        757.538        665.138        92.3995     0.00912924       0.390133              1
            808          0.404        757.545        665.143         92.402      0.0100571       0.390135              1
            809         0.4045        757.553        665.149        92.4043      0.0110903       0.390138              1
            810          0.405        757.561        665.154        92.4064      0.0122413        0.39014              1
            811         0.4055        757.569         665.16        92.4083      0.0135236       0.390143              1
            812          0.406        757.577        665.167          92.41      0.0149529       0.390146              1
            813         0.4065        757.585        665.173        92.4116      0.0165446       0.390149              1
            814          0.407        757.593         665.18         92.413      0.0183171       0.390152              1
            815         0.4075        757.602        665.188        92.4142      0.0202899       0.390155              1
            816          0.408         757.61        665.195        92.4153      0.0224839       0.390158              1
            817         0.4085        757.619        665.203        92.4163       0.024921       0.390161              1
            818          0.409        757.628         665.21        92.4172      0.0276242       0.390164              1
            819         0.4095        757.637        665.219         92.418      0.0306168       0.390167              1
            820           0.41        757.646        665.227        92.4186      0.0339222        0.39017              1
            821         0.4105        757.655        665.235        92.4192      0.0375625       0.390173              1
            822          0.411        757.664        665.244        92.4198      0.0415582       0.390176              1
            823         0.4115        757.673        665.253        92.4202      0.0459263       0.390178              1
            824          0.412        757.682        665.262        92.4207      0.0506788       0.390181              1
            825         0.4125        757.692        665.271        92.4211      0.0558207       0.390183              1
            826          0.413        757.701         665.28        92.4214      0.0613496       0.390185              1
            827         0.4135        757.711        665.289        92.4218      0.0672504       0.390187              1
            828          0.414        757.721        665.299        92.4222      0.0734952       0.390189              1
            829         0.4145        757.731        665.308        92.4227      0.0800409       0.390191              1
            830          0.415        757.741        665.317        92.4233      0.0868268       0.390192              1
            831         0.4155        757.751        665.327         92.424       0.093774       0.390194              1
            832          0.416        757.761        665.336        92.4249       0.100785       0.390195              1
            833         0.4165        757.771        665.345        92.4261       0.107744       0.390196              1
            834          0.417        757.781        665.354        92.4275       0.114519       0.390197              1
            835         0.4175        757.792        665.362        92.4294       0.120967       0.390199              1
            836          0.418        757.802         665.37        92.4316       0.126938         0.3902              1
            837         0.4185        757.812        665.378        92.4344       0.132279       0.390201              1
            838          0.419        757.823        665.385        92.4377       0.136844       0.390203              1
            839         0.4195        757.834        665.392        92.4417       0.140503       0.390205              1
            840           0.42        757.844        665.398        92.4463       0.143142       0.390207              1
            841         0.4205        757.855        665.403        92.4517       0.144679       0.390209              1
            842          0.421        757.866        665.408        92.4579       0.145063       0.390211              1
            843         0.4215        757.877        665.412        92.4648       0.144278       0.390214              1
            844          0.422        757.888        665.415        92.4725       0.142346       0.390217              1
            845         0.4225        757.899        665.418        92.4809       0.139324        0.39022              1
            846          0.423         757.91         665.42        92.4901       0.135302       0.390224              1
            847         0.4235        757.921        665.421           92.5       0.130397       0.390228              1
            848          0.424        757.932        665.422        92.5105       0.124745       0.390231              1
            849         0.4245        757.944        665.422        92.5217       0.118497       0.390235              1
            850          0.425        757.955        665.421        92.5335       0.111807       0.390239              1
            851         0.4255        757.966        665.421        92.5457       0.104829       0.390242              1
            852          0.426        757.978        665.419        92.5585      0.0977078       0.390246              1
            853         0.4265        757.989        665.418        92.5716      0.0905765       0.390249              1
            854          0.427        758.001        665.416        92.5852      0.0835502       0.390252              1
            855         0.4275        758.012        665.413        92.5991       0.076726       0.390254              1
            856          0.428        758.024        665.411        92.6134      0.0701815       0.390257              1
            857         0.4285        758.036        665.408         92.628      0.0639756       0.390259              1
            858          0.429        758.048        665.405        92.6429      0.0581496        0.39026              1
            859         0.4295        758.059        665.401        92.6581      0.0527286       0.390261              1
            860           0.43        758.071        665.397        92.6737      0.0477259       0.390262              1
            861         0.4305        758.083        665.394        92.6895      0.0431423       0.390263              1
            862          0.431        758.095        665.389        92.7057      0.0389705       0.390263              1
            863         0.4315        758.107        665.385        92.7221      0.0351965       0.390262              1
            864          0.432        758.119         665.38        92.7389      0.0318019       0.390261              1
            865         0.4325        758.131        665.375         92.756      0.0287654        0.39026              1
            866          0.433        758.143         665.37        92.7734      0.0260639       0.390259              1
            867         0.4335        758.155        665.364        92.7912      0.0236739       0.390257              1
            868          0.434        758.168        665.358        92.8093      0.0215724       0.390255              1
            869         0.4345         758.18        665.352        92.8277      0.0197372       0.390252              1
            870          0.435        758.192        665.346        92.8465      0.0181476       0.390249              1
            871         0.4355        758.204        665.339        92.8656      0.0167846       0.390246              1
            872          0.436        758.217        665.332         92.885      0.0156313       0.390243              1
            873         0.4365        758.229        665.324        92.9048      0.0146728       0.390239              1
            874          0.437        758.242        665.317         92.925      0.0138966       0.390235              1
            875         0.4375        758.254        665.309        92.9454      0.0132921        0.39023              1
            876          0.438        758.267        665.301        92.9662      0.0128512       0.390226              1
            877         0.4385        758.279        665.292        92.9873      0.0125682       0.390221              1
            878          0.439        758.292        665.283        93.0087      0.0124392       0.390216              1
            879         0.4395        758.305        665.274        93.0304      0.0124638       0.390211              1
            880           0.44        758.317        665.265        93.0524       0.012642       0.390205              1
            881         0.4405         758.33        665.255        93.0747      0.0129778       0.390199              1
            882          0.441        758.343        665.245        93.0973      0.0134777       0.390193              1
            883         0.4415        758.355        665.235        93.1201      0.0141504       0.390187              1
            884          0.442        758.368        665.225        93.1432      0.0150081        0.39018              1
            885         0.4425        758.381        665.215        93.1665      0.0160657       0.390174              1
            886          0.443        758.394        665.204          93.19      0.0173419       0.390167              1
            887         0.4435        758.407        665.193        93.2137      0.0188591       0.390159              1
            888          0.444         758.42        665.182        93.2375      0.0206439       0.390152              1
            889         0.4445        758.433        665.171        93.2615      0.0227269       0.390144              1
            890          0.445        758.446         665.16        93.2857      0.0251454       0.390136              1
            891         0.4455        758.459        665.149        93.3099      0.0279408       0.390128              1
            892          0.446        758.472        665.138        93.3341       0.031161        0.39012              1
            893         0.4465        758.485        665.127        93.3585      0.0348605       0.390111              1
            894          0.447        758.498        665.115        93.3828      0.0391005       0.390102              1
            895         0.4475        758.511        665.104         93.407        0.04395       0.390092              1
            896          0.448        758.524        665.093        93.4312      0.0494849       0.390083              1
            897         0.4485        758.538        665.082        93.4553      0.0557886       0.390073              1
            898          0.449        758.551        665.072        93.4792      0.0629514       0.390062              1
            899         0.4495        758.564        665.061        93.5028       0.071069       0.390051              1
            900           0.45        758.578        665.051        93.5263      0.0802409        0.39004              1


   Total mass                       :                 10
   Coordinates of the center of mass:            5.24051        4.92521        5.22528
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

            901         0.4505        758.591        665.042        93.5493      0.0905679       0.390028              1
            902          0.451        758.604        665.032         93.572       0.102148       0.390016              1
            903         0.4515        758.618        665.023        93.5943       0.115071       0.390003              1
            904          0.452        758.631        665.015        93.6161       0.129411        0.38999              1
            905         0.4525        758.644        665.007        93.6374       0.145223       0.389976              1
            906          0.453        758.658            665        93.6581       0.162525       0.389962              1
            907         0.4535        758.671        664.993        93.6783       0.181296       0.389947              1
            908          0.454        758.685        664.987        93.6979       0.201459       0.389931              1
            909         0.4545        758.699        664.982        93.7169       0.222875       0.389916              1
            910          0.455        758.712        664.977        93.7354       0.245329         0.3899              1
            911         0.4555        758.726        664.972        93.7534       0.268533       0.389883              1
            912          0.456        758.739        664.968        93.7711       0.292124       0.389867              1
            913         0.4565        758.753        664.964        93.7886       0.315669       0.389851              1
            914          0.457        758.767        664.961        93.8061       0.338682       0.389835              1
            915         0.4575         758.78        664.957        93.8237       0.360646        0.38982              1
            916          0.458        758.794        664.953        93.8417       0.381036       0.389806              1
            917         0.4585        758.808        664.948        93.8603        0.39935       0.389792              1
            918          0.459        758.822        664.942        93.8797       0.415134        0.38978              1
            919         0.4595        758.836        664.936        93.9002          0.428       0.389768              1
            920           0.46         758.85        664.928        93.9218       0.437639       0.389758              1
            921         0.4605        758.864        664.919        93.9448       0.443827       0.389749              1
            922          0.461        758.878        664.908        93.9693       0.446421       0.389741              1
            923         0.4615        758.892        664.896        93.9952       0.445361       0.389735              1
            924          0.462        758.906        664.883        94.0225       0.440664        0.38973              1
            925         0.4625         758.92        664.869        94.0512       0.432425       0.389726              1
            926          0.463        758.934        664.853        94.0812       0.420826       0.389724              1
            927         0.4635        758.948        664.836        94.1122       0.406133       0.389723              1
            928          0.464        758.962        664.818         94.144       0.388697       0.389723              1
            929         0.4645        758.977          664.8        94.1764       0.368948       0.389723              1
            930          0.465        758.991        664.782        94.2091       0.347373       0.389725              1
            931         0.4655        759.005        664.763         94.242       0.324497       0.389728              1
            932          0.466         759.02        664.745        94.2748       0.300854       0.389731              1
            933         0.4665        759.034        664.727        94.3072       0.276958       0.389734              1
            934          0.467        759.048        664.709        94.3391       0.253275       0.389738              1
            935         0.4675        759.063        664.692        94.3704       0.230212       0.389742              1
            936          0.468        759.077        664.676        94.4009       0.208096       0.389745              1
            937         0.4685        759.092        664.661        94.4305       0.187179       0.389748              1
            938          0.469        759.106        664.647        94.4593       0.167635       0.389752              1
            939         0.4695        759.121        664.633        94.4872       0.149566       0.389754              1
            940           0.47        759.135        664.621        94.5141       0.133016       0.389757              1
            941         0.4705         759.15         664.61        94.5402       0.117979       0.389759              1
            942          0.471        759.164        664.599        94.5653       0.104412       0.389761              1
            943         0.4715        759.179        664.589        94.5896      0.0922434       0.389762              1
            944          0.472        759.194         664.58        94.6131      0.0813839       0.389763              1
            945         0.4725        759.208        664.572        94.6358      0.0717335       0.389764              1
            946          0.473        759.223        664.565        94.6577      0.0631877       0.389765              1
            947         0.4735        759.238        664.559         94.679      0.0556416       0.389766              1
            948          0.474        759.252        664.553        94.6995      0.0489935       0.389766              1
            949         0.4745        759.267        664.548        94.7194      0.0431471       0.389766              1
            950          0.475        759.282        664.543        94.7386      0.0380125       0.389767              1
            951         0.4755        759.297        664.539        94.7573      0.0335074       0.389767              1
            952          0.476        759.311        664.536        94.7754      0.0295571       0.389768              1
            953         0.4765        759.326        664.533        94.7929      0.0260944       0.389768              1
            954          0.477        759.341        664.531        94.8099      0.0230593       0.389769              1
            955         0.4775        759.356         664.53        94.8263      0.0203987       0.389769              1
            956          0.478        759.371        664.529        94.8423      0.0180655        0.38977              1
            957         0.4785        759.386        664.528        94.8578      0.0160185       0.389771              1
            958          0.479        759.401        664.528        94.8727      0.0142213       0.389772              1
            959         0.4795        759.416        664.528        94.8872      0.0126423       0.389773              1
            960           0.48        759.431        664.529        94.9013      0.0112538       0.389774              1
            961         0.4805        759.446        664.531        94.9149      0.0100316       0.389776              1
            962          0.481        759.461        664.533         94.928     0.00895475       0.389778              1
            963         0.4815        759.476        664.535        94.9407     0.00800546        0.38978              1
            964          0.482        759.491        664.538         94.953     0.00716672       0.389782              1
            965         0.4825        759.506        664.541        94.9648     0.00642521       0.389784              1
            966          0.483        759.521        664.545        94.9762     0.00576888       0.389787              1
            967         0.4835        759.536        664.549        94.9872     0.00518724       0.389789              1
            968          0.484        759.551        664.553        94.9978     0.00467115       0.389792              1
            969         0.4845        759.566        664.558        95.0079     0.00421265       0.389795              1
            970          0.485        759.581        664.564        95.0177     0.00380481       0.389799              1
            971         0.4855        759.596        664.569         95.027     0.00344157       0.389803              1
            972          0.486        759.612        664.576        95.0359     0.00311766       0.389806              1
            973         0.4865        759.627        664.582        95.0445     0.00282845        0.38981              1
            974          0.487        759.642        664.589        95.0526     0.00256991       0.389815              1
            975         0.4875        759.657        664.597        95.0604      0.0023385       0.389819              1
            976          0.488        759.673        664.605        95.0678     0.00213113       0.389824              1
            977         0.4885        759.688        664.613        95.0748     0.00194507       0.389829              1
            978          0.489        759.703        664.622        95.0815     0.00177794       0.389834              1
            979         0.4895        759.718        664.631        95.0878     0.00162818       0.389839              1
            980           0.49        759.734         664.64        95.0937     0.00149286       0.389845              1
            981         0.4905        759.749         664.65        95.0993      0.0013709       0.389851              1
            982          0.491        759.764         664.66        95.1045     0.00126085       0.389857              1
            983         0.4915         759.78         664.67        95.1093     0.00116144       0.389863              1
            984          0.492        759.795        664.681        95.1139     0.00107155       0.389869              1
            985         0.4925        759.811        664.692        95.1181    0.000990179       0.389876              1
            986          0.493        759.826        664.704        95.1219    0.000916455       0.389883              1
            987         0.4935        759.841        664.716        95.1255    0.000849591        0.38989              1
            988          0.494        759.857        664.728        95.1287    0.000788891       0.389897              1
            989         0.4945        759.872        664.741        95.1316    0.000733737       0.389904              1
            990          0.495        759.888        664.753        95.1343    0.000683577       0.389912              1
            991         0.4955        759.903        664.767        95.1366     0.00063792        0.38992              1
            992          0.496        759.919         664.78        95.1386    0.000595793       0.389928              1
            993         0.4965        759.934        664.794        95.1404    0.000557887       0.389936              1
            994          0.497         759.95        664.808        95.1418    0.000523301       0.389944              1
            995         0.4975        759.965        664.822         95.143    0.000491723       0.389952              1
            996          0.498        780.379         664.84         115.54    0.000462869       0.389963              1
            997         0.4985        780.397        664.861        115.536    0.000436486       0.389975              1
            998          0.499        780.414        664.882        115.532    0.000411808       0.389988              1
            999         0.4995        780.432        664.903        115.528    0.000389713           0.39              1
           1000            0.5        780.449        664.925        115.524    0.000369473       0.390013              1


   Total mass                       :                 10
   Coordinates of the center of mass:            6.26675        4.91689        5.24341
   Velocity of the center of mass   :          -0.347136      -0.166299       0.362501
   Translational kinetic energy     :            1.39783


 Averages:


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

           1000            0.5         731.92        646.123        85.7961       -24.9389       0.393613              1


 Root mean square fluctuations:


           STEP           TIME        E-TOTAL      E-KINETIC    E-POTENTIAL         VIRIAL       PRESSURE        SCALE-T

           1000            0.5        21.4347        62.3374        60.2917        175.697      0.0781759              0


 Average temperature is       : 5180.72
 Root mean square fluctuations: 499.832


 Radial distribution function g(R) :

        R             g(R)
    0.0125              0
    0.0375              0
    0.0625              0
    0.0875              0
    0.1125        5.14541
    0.1375        646.749
    0.1625         443.66
    0.1875        377.866
    0.2125        379.553
    0.2375        243.121
    0.2625        180.727
    0.2875        251.911
    0.3125        159.843
    0.3375        134.542
    0.3625        155.506
    0.3875         133.66
    0.4125        110.386
    0.4375          89.33
    0.4625        97.2781
    0.4875        75.5732
    0.5125        66.2136
    0.5375        67.7727
    0.5625         65.655
    0.5875        56.7245
    0.6125        51.2483
    0.6375         51.378
    0.6625        45.8781
    0.6875        41.6752
    0.7125        42.8274
    0.7375        40.1628
    0.7625        35.7394
    0.7875        32.5357
    0.8125        31.6568
    0.8375        29.4882
    0.8625        27.5122
    0.8875        25.5087
    0.9125        24.4304
    0.9375         22.627
    0.9625        21.9889
    0.9875         20.662
    1.0125        20.8908
    1.0375        20.3454
    1.0625        19.2709
    1.0875         18.272
    1.1125        17.2149
    1.1375        16.2314
    1.1625        15.1986
    1.1875        14.4045
    1.2125        14.4654
    1.2375        15.2304
    1.2625        13.3037
    1.2875        12.6066
    1.3125        12.0438
    1.3375        11.4254
    1.3625        11.2263
    1.3875         10.829
    1.4125        10.4524
    1.4375        10.5539
    1.4625        9.82964
    1.4875         9.7191
    1.5125        10.4056
    1.5375        9.73799
    1.5625        9.23684
    1.5875        8.79342
    1.6125        8.58583
    1.6375        9.50885
    1.6625        8.88325
    1.6875        8.09534
    1.7125        8.67295
    1.7375        7.66561
    1.7625        7.29809
    1.7875        6.94789
    1.8125        6.54159
    1.8375         6.5774
    1.8625        5.85433
    1.8875        5.52312
    1.9125        5.53246
    1.9375        5.26466
    1.9625        5.13222
    1.9875        5.00471
    2.0125        4.84269
    2.0375         4.7253
    2.0625        4.64946
    2.0875        4.61234
    2.1125        4.59348
    2.1375        4.45249
    2.1625        4.40171
    2.1875        4.26901
    2.2125        4.18986
    2.2375        4.09727
    2.2625        3.97665
    2.2875        3.95146
    2.3125        3.91156
    2.3375        3.68319
    2.3625        3.70583
    2.3875        3.26613
    2.4125        3.28116
    2.4375        3.61636
    2.4625         3.1893
    2.4875        2.98434


 Timing:

  At start of program         : Mon May 25 16:25:31 2020
  Before main iteration loop  : Mon May 25 16:25:31 2020
  After main iteration loop   : Mon May 25 16:25:31 2020
  Now                         : Mon May 25 16:25:31 2020
  Time spent for MD iterations: 0.199 sec
  Time spent in total         : 0.199 sec
